Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Max,Fwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Label
17,11507,2,0,1468.0665194959001,1467.6465109710266,2920466563.250653,1998474.4097009334,DrDoS_LDAP
0,107216347,35,0,-0.7895653434962536,-2.0383960480212666,-53566.89095617691,3774.8730499092135,BENIGN
17,-95379,2,0,387.0540858774408,389.6259583812487,757002509.2489979,1996274.353004076,DrDoS_UDP
6,6942,2,0,-1.406710156299606,-0.5108818115992643,2073067.6361413195,12356.024097349575,Syn
17,-17114,2,0,1468.8177464913708,1477.2937520184212,2945556763.6153626,2001158.0389958867,DrDoS_MSSQL
0,76033924,5,0,-1.9277907714295912,-0.4646082880672836,-1490055.8633586338,15934.965489759536,TFTP
17,86178,4,0,20.285457675620094,327.88199105760276,8428640.275028063,14992.124991505421,DrDoS_SNMP
17,-51236,1,0,599.8914787914765,439.0159795244424,1308028208.9944515,2000784.021126171,DrDoS_NetBIOS
17,-43043,2,0,229.302750129094,1349.1730077694033,2658488117.022936,1999654.8474021053,DrDoS_MSSQL
6,62134,3,0,9.465403622461332,6.39639332967699,-96324.67573141982,2005603.6931421815,TFTP
6,59904,2,0,-3.03525097718798,6.18769589916289,7675697.944120624,23584.07535465502,BENIGN
17,39242,3,0,538.6647660546502,612.2213490352688,2542447909.66034,1995301.1556683318,DrDoS_NetBIOS
17,-6659,3,0,1480.657154422747,1477.0996672712822,2948439633.5909057,2000229.9636676917,DrDoS_MSSQL
17,90213,3,0,371.70943069276814,318.79840391550056,-3020456.4110870194,12529.942805979963,DrDoS_UDP
17,152646,3,0,381.96508212444365,1474.5985722139524,166143497.49171448,1002969.9515393203,BENIGN
17,15428,4,0,376.77411434669403,386.89823302402624,786522504.8884491,2001831.3531775542,UDP-lag
6,-115226,1,0,-2.3485527672585054,0.7425549011805459,1937271.7583219982,2001127.381229535,BENIGN
6,92244,3,0,1.2608611934782366,4.4067210659325475,-1877062.366600658,15159.067084607303,Syn
0,113965798,45,35,10.818954077911657,3.170886209224272,-1549583.514779988,-9421.187309881647,BENIGN
17,-23634,1,0,1475.890595937206,1478.4873224149978,2930354822.3599358,2003891.0945695774,DrDoS_MSSQL
17,45809,5,2,36.11150566820533,62.88995500783339,3629200.965853514,3497.7905268229924,DrDoS_NTP
0,119166949,8,3,-3.9204794047646883,2.11300758808446,1558895.963293152,6291.89732433961,DrDoS_NTP
17,8273,2,0,731.860070898572,229.34077334089227,452787008.9973643,1997473.4754106519,DrDoS_SNMP
17,-34021,2,0,1362.9996572596767,1351.49966874876,1248632083.4156466,1001741.8191844363,DrDoS_SSDP
6,71889,2,0,-2.9874428463360867,-1.1880882173224738,-1709724.4607700703,2005107.9356144497,TFTP
6,-13089,1,0,-2.1440150661773334,-2.689748050432986,-3371787.8753702836,1997383.3354295855,TFTP
17,-33453,1,0,1468.0856303033083,1467.9048378895106,2930578139.9349847,1998967.1548153688,DrDoS_LDAP
17,-6488,0,0,1469.0712297337063,676.5166540638274,948276664.2210838,676819.6508357638,DrDoS_NetBIOS
6,122327031,36,3,552.0692219655505,1.9049249903221557,-738691.8602097414,4489.320062505161,Syn
17,49048,200,0,429.5877604784487,439.29858714516024,153761768.06998667,9083.126484526118,DrDoS_DNS
17,27106,4,0,449.1087658734006,1351.1154275270671,843753080.9941189,645266.3960567635,DrDoS_DNS
17,50630,3,0,1474.8954215341528,1472.8531841188071,2908670314.481194,1998042.2203808893,DrDoS_LDAP
6,116535301,30,2,-4.584739830195171,-3.8624864152849603,-2829145.370827242,12191.421740477816,Syn
17,9028,0,0,387.29084883253665,383.11674617920534,773855542.640599,2002258.2013968357,DrDoS_UDP
17,-16235,2,0,1477.130084090117,1476.958418640948,1470684985.5778284,996179.5007314453,DrDoS_SSDP
17,73972,4,0,1389.5141546940035,1367.1846555248221,1466991962.6576455,999453.20051039,DrDoS_SSDP
17,73074,1,0,787.843390767224,1375.727421136173,1254249664.029593,1996129.5433002238,DrDoS_NetBIOS
6,-64817,0,0,1.0912711075137596,-3.7207393580911736,2750353.577527432,1996065.5552202011,Syn
17,92987,195,0,757.6959664983888,329.00824505081437,3528263.4161942545,-3351.8378933100685,BENIGN
17,7019,2,0,1471.448096188039,1474.1735585606434,2940715597.325773,2003493.6405057665,DrDoS_MSSQL
17,-35816,2,0,397.9604974627498,394.4357050407184,767117418.7321002,1993694.2203715541,UDP-lag
17,12662,1,0,441.1405954771715,570.1469645137537,6134958.0074583115,19676.36904094566,DrDoS_NetBIOS
0,145679,8,3,1.883447931144297,1.2893090903286828,1862626.552126762,8041.225192755357,BENIGN
6,12373,1,0,-0.7055549160232659,0.08317222691896234,-5360128.143202259,1999504.8826992356,BENIGN
17,-40252,2,0,1475.6498253186094,1481.0503560053762,2927720785.8317785,664304.3308715192,DrDoS_MSSQL
6,58817,2,0,8.575920651996507,5.529987305151337,1928420.7083063035,1998938.8602641867,DrDoS_LDAP
17,43690,3,0,223.16314415223937,230.83279674056513,413547455.2376655,1999084.917925502,DrDoS_SNMP
17,-12847,4,0,1473.1928934361865,1470.8935823201202,1462461230.2900484,997440.8662684263,DrDoS_SSDP
17,60865,4,0,392.6161646640758,330.20850210083086,4051975.5166543573,15148.240624781356,DrDoS_UDP
17,130328,3,0,1473.6805286749707,1467.477366007028,912987077.679527,322895.66871733486,DrDoS_LDAP
6,17131,3,1,1.5664397408866904,-2.1396331960869914,2544563.930102318,21218.074015178507,DrDoS_NTP
6,4298337,19,0,448.65705152810506,0.8265068497476784,2001213.862298812,15707.11835164193,BENIGN
0,90256857,32,0,-4.537990060237295,3.2048204178884694,3019132.326307632,6931.254469569198,BENIGN
6,6354,3,0,-2.557606206159706,-3.5989586514627345,-2291217.449405141,1999639.8414431417,Syn
0,104691681,40,0,-1.6464725525436266,-4.831950625990729,-7666745.182545633,-8433.17033840845,BENIGN
6,56156,2,2,1.3308254208872332,1.9969449588409758,-1520923.1763848534,2004721.6422442938,TFTP
17,106728,3,2,34.522008628463354,1.7004513811369442,-102798.10113771423,11181.661032068632,BENIGN
6,211260,3,0,4.985032129759148,2.06996199182993,-3619388.847761688,1998383.7121232224,TFTP
6,71809,2,0,-0.6048790029121324,-0.18325991895788063,-2884480.79045727,1998273.3475398263,TFTP
17,-3937,2,0,397.47974790641706,390.67435574187175,767957177.2834404,1996422.0261882949,DrDoS_UDP
17,130006,3,0,432.112316937471,436.1874637335287,916399553.552737,13179.108795426124,DrDoS_DNS
6,40187,1,0,-0.10437518870638128,1.0763678088370119,5639246.327231033,2004259.2111651914,TFTP
17,-28707,1,0,1466.2616711082756,1473.3844790000896,2923920236.1863713,1997789.9478379171,DrDoS_MSSQL
6,170391,1,0,-4.437568490844677,-2.657130708173823,-1978747.4745605222,1999718.3346371748,Syn
6,126805,2,0,5.275761733162456,2.9452875176983246,-4021943.489963934,1998713.227003984,TFTP
17,128852,2,0,843.6512209410084,335.0565152615863,-1974948.7510164806,10615.742222402368,DrDoS_SNMP
6,114097,5,2,1.389523221964418,-0.4846959231351453,3824243.489673742,24402.99025437761,Syn
6,-12919,3,2,513.5680233198613,2.8376457511403474,6108419.553575305,8407.855579328858,DrDoS_NTP
6,147211,4,2,0.029553308402122405,1.4592520278309458,-3899605.909598858,2002203.3863484918,Syn
6,119529916,3,2,-2.14380649826513,-0.3196255849883358,-4881240.416873362,13643.259330317658,Syn
17,101458,4,0,385.66407683398637,331.3557438600597,2758493.6418882874,11513.160289975625,UDP-lag
17,38208,2,0,1474.1556049638377,1475.026019209646,2957813035.4254236,1999209.7455583748,DrDoS_MSSQL
17,-1375,2,0,1464.6367799459586,1469.4447706100525,2922766087.593116,2002110.3250402722,DrDoS_MSSQL
17,36095,3,0,520.3664850740776,1372.6426007975597,2925112427.4894085,1996302.4219656729,DrDoS_MSSQL
17,-50,1,0,230.43412930491033,231.93810290998306,471308880.12497836,1999664.4367631637,DrDoS_UDP
6,-6004,3,0,0.9905580280857131,0.07251378412268991,-6350265.220218217,2000247.6553473242,TFTP
0,106479312,33,0,3.75641191355195,3.69755198867725,1539782.4275582961,7094.578309667261,BENIGN
17,54475,3,0,388.45850830962223,393.3547514483845,784949956.3227482,2001991.314101511,DrDoS_UDP
6,79728,1,2,3.6425731218631303,1.9658299508939774,-2373346.5932750423,13613.053126230567,BENIGN
17,146276,5,0,389.81930363730413,328.8138259162663,-3802664.374453459,5986.207501147314,DrDoS_UDP
17,-61833,2,0,225.5063956633768,227.21003061013985,471065844.0193156,1998701.7480885838,DrDoS_SNMP
6,13972192,4,7,3.2851100322629363,5.129480204487806,-5712940.2292399695,13179.304579587064,Syn
6,11837180,3,0,-3.087100717640882,3.158577602795766,40502.382934062975,24188.72845790546,TFTP
6,114069,2,2,0.28812194437063754,-2.170917736751008,879779.8797388857,23553.873770843114,DrDoS_NTP
17,8612,4,0,1469.2769784048783,1471.6078384414013,2921377994.8423953,2000106.4481841782,DrDoS_LDAP
6,7917111,47,10,995.747955855757,5.616069644777002,-4369185.26007556,-14801.34529308424,DrDoS_NTP
6,13254252,26,21,3.7037606417620346,4.722541484037667,-2718741.88096302,-2210.551378074553,BENIGN
17,74447,2,0,226.23781120576774,224.45225581475043,427247468.82930285,2002289.9357060625,DrDoS_SNMP
17,42610,3,0,1471.2257639639497,1467.8986893887188,155142841.07060724,12048.110189190367,DrDoS_LDAP
17,118286,4,0,388.04739991285055,389.42319560122655,-1937163.369738383,2000133.9847202126,UDP-lag
6,122376846,25,0,3.4906231521149005,1.4956014137463944,-13126068.161664411,-5447.334826494212,Syn
17,20725,2,0,226.69449755881303,1471.6666935013027,2932773891.548291,1998864.1240192656,DrDoS_MSSQL
17,21098,204,0,447.167699934726,572.705353105922,7790707.574178158,1728.8402053153168,DrDoS_DNS
6,-49651,4,0,-0.07445807702500089,-5.171308647822817,-5459726.530074547,2000967.314596695,Syn
6,-18835,1,0,1.3519115155505685,-5.211684435767442,67274.76753842505,2003116.2843997614,TFTP
17,22209,3,0,1473.9645512799277,1477.5064667229594,2934875597.362868,1999782.0810071684,DrDoS_SSDP
0,75074287,35,0,5.51196295356602,4.877039791829719,1990161.9442772889,-1737.0898336175705,BENIGN
6,97782,6,6,-0.6378546811751941,-2.4420156011644627,-1203323.0994787787,21518.808882002686,BENIGN
17,-32757,-2,0,756.2580246748122,394.9086203207751,760440111.7164546,1999948.7608064297,DrDoS_NetBIOS
6,24656,1,0,0.29817255316076013,0.5867338066176881,-1384457.9520422483,2000055.6371899287,TFTP
6,38947,2,2,0.5912794366668402,1.202925531345497,1243868.822346021,21481.631837731067,Syn
17,-12390,0,0,443.21695975923853,451.7916767323527,931314816.3829837,1998278.3610139096,DrDoS_NetBIOS
17,16261,0,0,1468.8726067507382,1472.3341597419978,133540375.7950247,1997927.0302932584,DrDoS_LDAP
6,6347854,36,0,684.9787023504158,2.122662542715257,-6848102.542880859,-3416.865956393509,DrDoS_NTP
17,135860,2,0,380.6700119430246,327.7234457242968,-341240.47776013194,4998.524055788995,BENIGN
6,12518040,3,0,0.08384771943291582,-1.765534910557574,1649875.7209912299,18330.426281346456,TFTP
17,-2776,1,0,442.60574979210077,442.7054351951759,933949122.0522616,2003778.8823675392,DrDoS_NetBIOS
17,104533,3,0,1476.288198460942,1474.1658913801562,2940153241.3765273,1995139.2511438709,DrDoS_LDAP
17,-70981,2,0,1470.107203025601,1472.2208546570303,1467878905.0399218,681690.3392681978,DrDoS_SSDP
6,-6484,3,0,-1.693189824710531,-1.3239579558912347,-1042646.9178508495,2003314.3618470358,TFTP
17,60480,5,0,391.7514232424389,325.29520199912247,-478015.8649811386,7796.1686846445,DrDoS_UDP
6,60532,4,0,509.05910710817653,0.33072103418755644,-1846381.070774553,19863.885219443866,TFTP
17,140510,3,0,1474.7052167973857,1470.3970900119693,1466980420.226162,1000035.4177973149,DrDoS_SSDP
6,74853,4,0,-2.07606921836056,-4.115974566692868,-1689351.4167996624,1001056.6641544919,Syn
6,112633738,20,0,767.787212051555,-3.663173041169764,-3784502.868306635,-573.8824227694658,BENIGN
6,11789605,2,0,9.568592354503066,4.402920080446822,1383060.0519621365,11140.929696727782,TFTP
17,-36464,3,0,1464.9726107733602,1479.0444298737477,2919356499.5843396,1997430.7685064536,DrDoS_LDAP
17,74445,153,0,1465.9862824396494,1466.6693537486071,931524073.8881966,667451.7316769321,DrDoS_DNS
6,4783372,3,6,1.411771112654974,3.304530443568524,-3899719.7209882503,17273.388173961663,BENIGN
6,-140719,1,0,2.1096474713348163,6.163229627967766,362052.70821746124,2004631.8392948408,BENIGN
17,59754,2,0,455.27362229231903,457.3607339744831,1114007999.2935138,2001189.6238568444,DrDoS_NetBIOS
17,-25501,2,0,389.01390219244246,392.47653792739317,787194305.578456,1996579.3405895447,UDP-lag
0,86643066,29,0,3.9149235268264255,4.743434288850322,1659909.2082632803,7629.85018430892,BENIGN
17,16718,1,0,227.2264410269138,231.35372387867778,458493537.4199067,2006635.9194521145,DrDoS_SNMP
17,-41115,4,0,1480.2361313179044,1479.334182950922,1473560897.7123184,995531.6984765651,DrDoS_SSDP
0,82089533,184,0,-9.501623591389208,-1.8767080923018933,-5840544.270595301,20598.339178657247,DrDoS_NTP
17,841,1,0,442.03053634742975,442.45626961524255,5200048.712414018,12344.489147200815,DrDoS_UDP
6,47264,3,0,3.3251633171141184,3.6847655478674883,1173445.106058723,14613.70799416921,DrDoS_NTP
17,113412,3,0,381.75394218813875,377.61319836522154,5988265.326609554,22577.602693957568,DrDoS_DNS
6,103905,4,0,-3.5216226176961634,-1.8262176637561762,-5382929.074005331,2001648.0334891658,TFTP
17,252503,207,0,435.76248218451997,444.25374242997975,-942756.4866586125,-3574.840095362386,DrDoS_DNS
17,34823,2,0,1474.0451106081991,1478.9024656750355,1472784362.6819606,998444.7892255249,DrDoS_SSDP
17,1309,2,0,597.0460166738976,585.3740858147795,1225060138.879694,1993816.474724255,DrDoS_NetBIOS
17,46207,2,0,1466.5787252393307,1465.552430270116,2947202450.2860646,1998029.5811800498,DrDoS_LDAP
17,-68496,2,0,1473.7291011137975,1469.393450245086,1462999946.7568378,993553.8525129923,DrDoS_SSDP
6,115891364,22,2,-2.1510188251732845,-0.9634404361342126,-1667784.9637791694,11549.768029714362,Syn
17,49992,201,0,439.7674261238363,444.509784799322,2917076.257639892,5892.426021755091,DrDoS_DNS
17,-85431,138,0,434.898234502287,428.987061613157,-2228790.291785176,8212.980024379833,DrDoS_DNS
17,28586,1,0,436.0925837831497,450.43912430627387,911273517.5612669,666403.1568882505,DrDoS_NetBIOS
17,-25618,2,0,441.1402774832946,454.518178208968,1022020607.0480467,2002288.897298263,DrDoS_NetBIOS
6,113883485,24,0,1.4762392117961727,-1.623159187981686,-5078837.925858512,6598.706409195338,Syn
17,46138,-1,1,52.05152805360704,63.66936636234459,2556491.4442375116,7349.18868055795,BENIGN
6,20802,2,0,3.0031841774420585,-4.239244770952548,655563.4234971601,2001332.7874395486,Syn
17,-65090,1,0,231.90962754484397,233.39763639148222,458787581.7162374,1001347.5961368,DrDoS_SNMP
17,-19121,2,0,911.7025449940401,392.5794987322054,440164719.6834196,2001694.4168207794,DrDoS_UDP
17,42499,3,0,1477.6245759440276,1465.8560654909354,-3725584.537295468,661790.3417266585,DrDoS_DNS
6,-54248,1,2,-3.2545385525160007,-0.5270587407578209,2350960.6237751837,18469.22743336869,DrDoS_NTP
17,44572,4,0,1477.0699723012804,1465.7896499709532,922591407.3852783,657996.1897883144,DrDoS_DNS
17,149765,3,2,23.739326757156466,45.78315314875435,4626673.643235028,10621.715191434756,BENIGN
6,31997,1,0,0.234227541130763,-0.5390072561542275,486973.12264285726,2005443.42739529,TFTP
17,62017,3,0,438.56297623050756,231.66429015191304,-836277.0739206166,10330.958945892226,DrDoS_SNMP
6,-2529,1,0,470.2173942417668,3.893941698051184,5745634.744542133,18786.925062998154,TFTP
6,116145396,2,2,-0.6470000809742718,1.1026926322399142,-816558.5796507562,17522.966198874896,BENIGN
17,26624,2,0,1474.9986080376755,1473.1637835415233,1252392525.4137447,996813.3289445669,DrDoS_LDAP
17,208565,8,0,390.70782132666704,327.1491326801119,357405.1637627961,3293.2896392123776,UDP-lag
17,6912,2,0,1471.9848488465486,1475.1411203156126,1466479896.457322,999519.5306095636,DrDoS_SSDP
17,51575,1,0,594.4048646456897,225.59246253872683,410885151.3887126,1998187.0929560824,DrDoS_MSSQL
17,141498,215,36,431.01995520970627,429.7766815673625,-3114235.9222535603,-11228.94852047304,DrDoS_DNS
17,142265,6,0,384.0528231186153,328.3700355437205,-827933.2764358257,3633.539409551505,DrDoS_UDP
0,-52152,7,0,-3.823290395490392,-2.085849052274093,684373.474869732,12884.461429924646,DrDoS_LDAP
0,-81494,8,0,-2.327913274700196,-3.514850504834198,-940465.2271778367,6947.584254674213,BENIGN
17,46182,4,0,382.2231229963485,676.7375834860042,395576.87297056895,8884.299655800998,DrDoS_UDP
6,70889,4,0,1.1586032563749171,-3.3095140715010825,3078247.8140770732,24487.386511034234,DrDoS_DNS
6,179603,25,7,48.25130155681451,4.038390655257183,-4727654.631119927,-5510.693815167273,BENIGN
17,48405,3,0,382.29561999588606,393.8426732743963,455389913.42599595,999761.8684223496,UDP-lag
17,38006,206,0,908.6295659162796,45.36091881646507,9647533.413106075,10496.822078402889,DrDoS_DNS
17,71015,2,0,389.0328323898938,332.6083253211387,7603588.228863529,24889.79630863606,DrDoS_UDP
6,11650355,2,19,536.0969719792546,-0.8255179905587128,5566769.409189296,9133.108116128822,BENIGN
17,-37724,152,0,434.6911107246497,380.45892379517045,701357.8786690779,11989.224637581043,DrDoS_DNS
17,-69984,2,0,386.54711512856227,387.7685910842317,752866262.7420152,2003902.0367595563,UDP-lag
6,66526,3,0,2.847033504429558,0.23877457226617704,-839493.5877863776,1998396.259593745,TFTP
17,67235,2,2,36.70358195558832,54.19108605084591,4750448.360814264,6914.074842597443,BENIGN
6,13003108,5,0,0.09399442141710831,1.5635542654501713,-3052497.8067009747,17340.984532513256,TFTP
17,168204,4,0,383.5973788497863,318.3871403219368,1104817.6435246954,716.0568262503111,UDP-lag
17,21196,2,0,1470.527073217057,1475.1784229771313,1459676307.9105787,994887.6899961939,DrDoS_LDAP
17,-34972,2,0,577.0408802460056,602.1792304067999,1298068851.7046564,1997726.937355709,DrDoS_NetBIOS
17,46522,4,0,1408.4964220247227,1396.169285870164,1464407990.7131186,997455.7302041976,DrDoS_SSDP
6,7076664,48,39,566.4721207719671,-1.2566837883607418,-6521412.854939463,-25807.418316825122,DrDoS_DNS
6,110994037,0,0,3.6176424657716533,-1.3548816308958547,-4315803.423681366,17685.450303958187,Syn
17,93498,2,2,55.804436411425456,42.22624044829378,2243099.57029651,290.06283396949766,BENIGN
17,43479,3,0,596.8486842419676,587.7025906284011,923278697.9239525,2001899.7431532699,DrDoS_NetBIOS
17,-5472,1,0,218.9759307018156,233.0654566382558,452346756.28096336,1999889.1691788337,DrDoS_SNMP
17,-54598,1,0,1471.3016479856249,1473.7618432361903,2940422563.2165117,1998492.2584622917,DrDoS_LDAP
17,48435,1,0,631.0309088078162,720.3738397197974,2597585876.502409,1996821.5617057544,DrDoS_NetBIOS
17,2984,1,0,23.665025815485997,49.19510376876761,186421598.95784172,18638.98731679868,BENIGN
17,-32126,3,0,221.67961003456458,228.1708833824346,434491774.7974301,1999159.6514648944,DrDoS_SNMP
17,181832,6,0,395.49810976690185,337.74790734663065,4047621.425740854,-1393.7722005559735,DrDoS_UDP
6,80222,1,2,-1.5159244395769744,1.9054363549992706,-3046553.308989956,20175.5331762537,BENIGN
17,34035,1,0,1471.480744392919,1477.947447740039,2940316044.3652244,1998583.463777613,DrDoS_LDAP
0,13204294,9,3,-1.3144211590975319,2.3090974060333815,-590878.91560243,12360.675848158711,DrDoS_NTP
17,47378,3,0,1473.6545310356735,1479.9811434291012,1465729210.4599655,1006230.1985108795,DrDoS_LDAP
6,-69500,1,0,1.696063000675218,1.8088132190980775,690024.9216742216,2001507.8618350383,Syn
17,53994,2,0,377.30235250024316,327.25430737110315,2755303.030850536,10549.803062710094,DrDoS_NetBIOS
17,62917,2,0,223.64277984296098,237.00749436351964,479311524.0793307,2004346.7136419807,DrDoS_SNMP
6,96266,0,2,28.039064805721743,3.215192456074277,2464223.960326736,11594.294054817636,BENIGN
17,60078,1,0,1477.1005522406977,1476.5892790494065,1471454508.7476275,995517.7881704587,DrDoS_LDAP
6,116168444,4,0,1.7780562611601236,3.020230938114073,-721822.5428094564,-2086.5836195319716,BENIGN
17,125256,208,0,385.8921048130814,329.94839616308724,1391092.0749814687,-8862.115531463329,DrDoS_UDP
6,-35843,3,0,-1.21882587544538,-1.0096066737855478,-6441868.356985726,1995291.457506357,Syn
17,-16153,2,0,432.96578165758484,582.3657602571575,193417511.8484114,999885.7182847759,DrDoS_DNS
17,102808,4,4,500.422672111669,583.912579177077,6966869.874064587,10412.808799243976,DrDoS_UDP
6,61329,2,0,-0.8458720710985662,-1.840465715614484,-5130849.193964415,2001870.4798938688,TFTP
6,6049382,42,9,539.3102157922888,-0.01930844002960526,-659115.6883315993,-8316.432155460727,BENIGN
17,100471,5,0,390.10536228472176,333.79801066322534,312899.81047190283,-24.197888457138106,DrDoS_UDP
17,7671,3,0,231.09374957115753,234.20365692116198,459004479.22717285,1999967.8767860406,DrDoS_SNMP
17,86168,3,0,1463.1173711855727,1473.5250275796907,1468052454.2299821,663759.100934064,DrDoS_MSSQL
17,-25922,3,0,1372.423566186661,1392.9227152890653,1280588160.356658,999749.6325112046,DrDoS_SSDP
6,115302339,22,23,557.23674086621,-3.5505900377447603,-463983.51119991625,5702.858729842193,BENIGN
6,-48227,2,0,1.0552773788048684,1.2380683799152232,-815766.4631175126,11379.461798743807,BENIGN
0,118109315,45,0,-3.8415510012454437,0.5872107003800829,-879610.4920084795,-2351.12209549243,BENIGN
17,15193,2,0,229.78398073811692,228.49190175422694,454406242.26436555,2004047.976601525,DrDoS_SNMP
17,-71929,2,0,385.44918429340856,392.5393307369454,780062451.8582712,1999010.2453893472,DrDoS_UDP
17,-42031,1,0,228.0295308444213,228.60849663029913,1229248.2025905908,18212.980041226714,DrDoS_SNMP
17,-50269,1,0,1470.2364304071693,1475.4552750357154,2930849516.1473603,2000203.542437677,DrDoS_MSSQL
17,47289,5,0,381.42473846739335,329.50151335121933,-299221.12490049517,12087.996302939664,DrDoS_UDP
6,116326273,28,33,450.7195835804615,7.480314256578356,-4667436.058669576,8846.420762852142,DrDoS_DNS
17,-37478,1,0,386.60685240307544,385.76347798153347,788811824.481247,2001266.355107321,UDP-lag
6,-11390,1,1,0.09577270538946922,-0.7559796980998993,-3173262.696192355,11992.968359932838,DrDoS_NTP
6,91344,2,0,0.25979801263953767,6.306227597585293,2858403.5337544177,19987.548039824273,TFTP
0,84593088,31,0,-0.5966886501342832,2.775164313357927,1443037.8226891903,5772.161991307238,BENIGN
6,163569,4,2,-9.249957787858259,-1.237430316230792,-6134536.268472121,38651.60243434917,DrDoS_NTP
6,33659,2,0,0.2324777306193813,3.1460195663776003,-922276.610299106,1006147.8340097641,TFTP
6,47893,1,0,0.8267859561581876,3.4175350655652235,-2110134.67092078,2002006.7419297476,TFTP
6,72386,3,0,7.584361635049468,4.414436796455628,6789850.215866134,24044.13463587073,BENIGN
17,48385,4,0,448.9487544109715,448.8082596288869,3300282.6952224337,23126.25459676617,DrDoS_NetBIOS
17,46422,1,0,1471.5547324386373,1473.6625127419688,953511401.0131922,2000669.2233402461,DrDoS_MSSQL
17,52222,2,0,231.40003388552054,224.01930873410475,477849262.1393627,2005607.7967855104,DrDoS_SNMP
6,3376282,6,2,824.244628659245,5.292487018510978,1613026.0122692278,1048.8367666849917,BENIGN
6,58144,2,0,3.698108208820498,1.5559034929590034,1210363.5646441875,2004021.3758403356,TFTP
17,-48038,0,0,387.46033242300393,389.11375853745454,780406444.2573109,1999057.7517087504,DrDoS_UDP
17,2157,1,0,222.85572820922224,227.62873596773568,436412349.8485034,1002164.7617574942,DrDoS_SNMP
6,119185963,27,2,-1.1220247782356993,-1.771973501989855,-1971401.2714829834,21442.3017452235,Syn
17,-4768,1,0,718.2098243000543,563.4853562143874,943521472.385014,1998386.0268965394,DrDoS_NetBIOS
6,96342,1,0,-2.7581297024934495,0.9665895648631689,1758081.6645853394,2001296.3318533713,TFTP
6,147506,2,2,-5.216007964685864,-4.494138317599443,-2670219.0393112125,16719.440858257287,BENIGN
17,71532,3,0,1467.0761921493638,1469.608517775927,2699231704.0662847,2000763.252390424,DrDoS_SSDP
6,115709679,30,7,441.8561175380382,1.9061648366416524,-2042577.9480855356,4766.295164193344,Syn
6,111760098,15,2,0.43676386939278555,-0.5145245517943011,-2154719.7458688654,11246.262225040111,Syn
0,116487043,49,0,1.3761033319391072,-1.3450872433515833,6802699.092251534,823.1467195441237,BENIGN
6,182179,1,2,-0.8576932638247562,2.96591141617785,36154.46575158811,16504.53164572492,BENIGN
17,52178,5,0,1476.0784193052932,1478.6102924308352,2915956581.1024523,1994443.1994387656,DrDoS_LDAP
6,-21585,3,2,0.4535023538002025,0.007696416228035685,-4844174.946317785,16342.954847180972,Syn
17,15639,3,0,1407.8774801672912,1380.7985875954269,1261386789.586305,999786.5012560795,DrDoS_SSDP
17,124135,6,0,389.4682556423941,330.5407583483162,-68980.28152612853,-2700.9681773896464,DrDoS_UDP
17,8339,3,0,1465.3068386734449,1476.506787249354,2922159514.311463,2000734.77701972,DrDoS_MSSQL
17,503,0,1,40.71485469018594,4.583241363814311,-2565635.49884509,-606.2705518124112,BENIGN
6,9075,1,0,-3.9890116679439127,-0.7948885632659405,-4607895.522939989,17405.15322441239,TFTP
0,83288782,35,0,-4.913016508211629,2.1994097381227755,2685302.1815857934,5738.067536885239,Syn
6,106871,1,0,-3.1146738806758085,5.41729983770227,5327595.579651565,2001159.1888457143,Syn
0,116757723,43,0,-0.9394451554554523,-5.332984430827522,-4225342.15873101,-12707.552086374359,BENIGN
6,3136519,4,5,-2.1719061740179564,7.989550700524964,-1203763.0449203195,3438.5043107250176,DrDoS_NTP
17,-105148,1,0,1467.0930487862743,1469.5532221124129,2946325997.737729,2002069.3059996697,DrDoS_MSSQL
17,130135,1,0,825.4085833974774,541.0228021967679,441932229.4512602,2001604.2330359102,DrDoS_NetBIOS
17,55179,3,0,382.05634234897053,678.3817095342398,4001575.860769936,9717.046107302114,DrDoS_SNMP
17,-23226,1,0,384.8036422837464,395.90439603716584,775215037.4656436,2001139.805276401,UDP-lag
17,-18438,1,0,389.5463152684186,390.39671280420026,771165768.0294436,1997992.2457816068,UDP-lag
17,-128119,0,0,220.5753218030116,225.55759593043555,452261568.531425,2000647.7071699023,DrDoS_SNMP
6,13568879,4,0,-1.7289353333518176,-0.6802865491216207,2768064.9381553633,8660.289656224073,BENIGN
17,84497,3,0,382.45085429388587,386.06048195610964,776860717.407215,18734.683611487657,UDP-lag
17,28750,2,0,392.48673372021665,389.95093375739623,1134091917.9593608,2000454.835353688,DrDoS_UDP
0,109143642,243,42,-1.4977530814866797,1.449274938905606,-6408742.263672402,-2729.0825518869806,BENIGN
17,-84307,1,0,232.59403487865387,232.91853177682887,466349809.61279577,2004775.3926025566,DrDoS_SNMP
17,-58026,1,0,963.6650966609917,576.9990154253251,1209050627.5141008,1997805.320524896,DrDoS_NetBIOS
17,211509,6,0,391.06546941720336,332.5114898274246,4272279.739938623,-1543.4356195368346,DrDoS_UDP
6,-6458,2,0,0.5828185822203006,-0.5310870240247184,-1039463.6884480237,2000605.796399823,TFTP
17,25881,2,0,1473.0746627259587,1473.9536790959683,1177888467.8142235,1995172.2214933492,DrDoS_LDAP
